Timestamp,Voltage (V),Current (A),Power Usage (kW),Frequency (Hz),Fault Indicator,FFT_1,FFT_2,FFT_3,FFT_4,FFT_5,FFT_6,FFT_7,FFT_8,FFT_9,FFT_10,FFT_11,FFT_12,FFT_13,FFT_14,FFT_15,FFT_16,FFT_17,FFT_18,FFT_19,FFT_20,FFT_21,FFT_22,FFT_23,FFT_24,FFT_25,FFT_26,FFT_27,FFT_28,FFT_29,FFT_30,FFT_31,FFT_32,FFT_33,FFT_34,FFT_35,FFT_36,FFT_37,FFT_38,FFT_39,FFT_40,FFT_41,FFT_42,FFT_43,FFT_44,FFT_45,FFT_46,FFT_47,FFT_48,FFT_49,FFT_50,FFT_51,FFT_52,FFT_53,FFT_54,FFT_55,FFT_56,FFT_57,FFT_58,FFT_59,FFT_60,FFT_61,FFT_62,FFT_63,FFT_64,FFT_65,FFT_66,FFT_67,FFT_68,FFT_69,FFT_70,FFT_71,FFT_72,FFT_73,FFT_74,FFT_75,FFT_76,FFT_77,FFT_78,FFT_79,FFT_80,FFT_81,FFT_82,FFT_83,FFT_84,FFT_85,FFT_86,FFT_87,FFT_88,FFT_89,FFT_90,FFT_91,FFT_92,FFT_93,FFT_94,FFT_95,FFT_96,FFT_97,FFT_98,FFT_99,FFT_100,FFT_101,FFT_102,FFT_103,FFT_104,FFT_105,FFT_106,FFT_107,FFT_108,FFT_109,FFT_110,FFT_111,FFT_112,FFT_113,FFT_114,FFT_115,FFT_116,FFT_117,FFT_118,FFT_119,FFT_120,FFT_121,FFT_122,FFT_123,FFT_124,FFT_125,FFT_126,FFT_127,FFT_128
1/1/2024 5:04,209.2621826,15.43824744,3.230641356,50.00502602,0,0.749887655,0.750257338,0.751368161,0.753225466,0.755838227,0.759219161,0.76338488,0.768356099,0.774157896,0.780820035,0.788377356,0.796870251,0.806345221,0.816855546,0.828462086,0.841234217,0.855250958,0.870602306,0.887390833,0.905733596,0.925764443,0.947636791,0.971527016,0.997638585,1.026207153,1.057506872,1.091858274,1.1296382,1.171292418,1.217351817,1.268453417,1.325367951,1.389036553,1.460620239,1.541567735,1.633710085,1.739395249,1.861683907,2.004641598,2.173787408,2.376806719,2.624728976,2.933967667,3.330061208,3.855036342,4.583274183,5.660063228,7.412527963,10.7636303,19.72296508,120.0958984,29.24622886,13.01635705,8.364912507,6.16043155,4.87479292,4.033040994,3.439445591,2.998601229,2.658449828,2.38817352,2.168364773,1.986193101,1.832836681,1.702030345,1.589202068,1.49093729,1.404634509,1.32827694,1.260277034,1.199368105,1.144527211,1.094919257,1.049855809,1.008764286,0.971164604,0.936651254,0.904879392,0.875553928,0.848420891,0.823260532,0.799881769,0.778117682,0.757821832,0.738865234,0.721133847,0.704526498,0.688953125,0.674333319,0.660595078,0.647673755,0.63551116,0.62405479,0.613257168,0.603075274,0.59347005,0.584405971,0.575850675,0.567774632,0.560150859,0.552954674,0.546163468,0.539756513,0.533714791,0.528020837,0.522658607,0.517613354,0.512871522,0.508420651,0.504249287,0.500346911,0.496703865,0.493311294,0.490161092,0.487245847,0.484558803,0.482093819,0.479845332,0.477808328,0.475978314,0.474351291,0.472923737,0.471692585,0.470655209,0.469809408,0.469153397,0.468685798,0.468405628
1/1/2024 5:05,208.300757,19.02066948,3.962019851,49.28683991,0,0.562247444,0.56264167,0.563826038,0.565805636,0.568589023,0.572188335,0.576619448,0.581902195,0.58806063,0.59512336,0.603123952,0.61210141,0.622100753,0.633173693,0.645379446,0.658785685,0.673469675,0.689519624,0.707036285,0.726134884,0.74694743,0.76962551,0.794343678,0.821303603,0.85073917,0.882922793,0.91817331,0.956865912,0.999444765,1.046439208,1.098484766,1.156350739,1.220976879,1.293522885,1.375436224,1.468546743,1.575201263,1.698459387,1.842385631,2.012498121,2.216481332,2.465363856,2.775558383,3.17260258,3.698522493,4.427698584,5.505418744,7.258806897,10.61082444,19.57106572,119.9448964,29.39634304,13.16559334,8.513281159,6.307943141,5.021458305,4.178871282,3.584452122,3.142795549,2.801843665,2.530778766,2.310193461,2.127257391,1.973148839,1.841602729,1.728047114,1.629067496,1.542062425,1.465015153,1.39633816,1.334764778,1.279272073,1.229024952,1.183334972,1.141629538,1.103428544,1.068326457,1.035978398,1.006089242,0.978404977,0.952705808,0.928800605,0.906522397,0.885724692,0.866278447,0.848069566,0.830996814,0.81497007,0.799908862,0.785741126,0.772402153,0.759833688,0.747983165,0.736803043,0.726250241,0.716285636,0.706873643,0.697981837,0.689580628,0.681642975,0.674144135,0.667061444,0.660374118,0.654063083,0.648110823,0.642501241,0.637219542,0.632252121,0.627586472,0.623211096,0.619115432,0.615289782,0.611725253,0.608413699,0.605347676,0.602520397,0.599925687,0.597557958,0.595412168,0.593483801,0.591768836,0.590263733,0.588965406,0.587871215,0.586978946,0.586286805,0.585793403,0.585497755
1/1/2024 5:06,236.6201062,15.00618888,3.550766007,49.77223961,0,0.996240436,0.996616136,0.997745014,0.999632424,1.002287361,1.005722566,1.009954687,1.015004482,1.020897079,1.0276623,1.035335052,1.043955798,1.05357112,1.064234388,1.076006557,1.088957105,1.103165164,1.118720849,1.135726857,1.154300378,1.174575401,1.19670549,1.220867177,1.247264091,1.276132055,1.307745399,1.342424838,1.380547405,1.422559066,1.468990914,1.520480183,1.577797825,1.641885201,1.713903561,1.795301871,1.887911425,1.994080437,2.116869852,2.260345478,2.43002668,2.633599124,2.882092548,3.191920742,3.588622428,4.114224668,4.843108899,5.920563948,7.673714645,11.02552325,19.98558496,120.3592663,28.98209166,12.75142871,8.099170837,5.893853972,4.607356441,3.764722199,3.170220634,2.728445825,2.387339238,2.116082544,1.895267738,1.71206385,1.557648564,1.425756205,1.31181423,1.212407552,1.124934126,1.047376614,0.978146903,0.915977729,0.859845561,0.808914702,0.762496103,0.720016556,0.680995339,0.64502629,0.611763904,0.580912415,0.552217167,0.525457715,0.50044227,0.477003199,0.454993339,0.434282977,0.41475734,0.396314517,0.378863711,0.362323779,0.346621993,0.331692987,0.31747787,0.303923458,0.29098162,0.278608719,0.266765125,0.255414799,0.244524933,0.234065642,0.224009692,0.21433228,0.205010833,0.196024852,0.187355777,0.178986879,0.170903187,0.163091434,0.155540036,0.148239093,0.141180436,0.13435769,0.127766396,0.121404163,0.115270879,0.10936898,0.103703772,0.098283826,0.093121427,0.088233071,0.08363996,0.079368432,0.075450217,0.071922328,0.068826365,0.066206982,0.064109311,0.062575349,0.061639649
1/1/2024 5:07,226.7519821,12.26068334,2.780134248,50.46284953,1,0.887106547,0.887476186,0.888586879,0.89044397,0.89305644,0.896437015,0.900602317,0.905573074,0.91137438,0.918036016,0.925592844,0.934085275,0.943559836,0.954069833,0.965676153,0.978448202,0.992465031,1.00781667,1.024605725,1.04294929,1.062981248,1.084855058,1.108747134,1.134860983,1.163432303,1.194735285,1.229090507,1.266874852,1.308534131,1.354599277,1.405707353,1.462629139,1.526305809,1.597898424,1.678855752,1.77100888,1.876705809,1.999007261,2.141978814,2.311139593,2.514175018,2.762114571,3.071371773,3.467485077,3.992481255,4.720741454,5.797554197,7.550043999,10.90117279,19.86053545,120.2334981,29.10859841,12.87869437,8.227216105,6.022699934,4.737024587,3.895234434,3.301599292,2.860713679,2.520519517,2.250198942,2.030344432,1.848125511,1.69472037,1.563863858,1.450983972,1.352666174,1.266308989,1.189895662,1.121838676,1.060871381,1.005970875,0.956302105,0.911176684,0.870022078,0.832358255,0.797779763,0.765941815,0.736549382,0.709348559,0.684119663,0.660671682,0.63883777,0.618471563,0.599444154,0.581641587,0.564962768,0.549317723,0.534626133,0.520816084,0.507823023,0.495588853,0.484061168,0.473192588,0.462940193,0.453265023,0.444131657,0.435507833,0.427364122,0.419673647,0.412411827,0.405556154,0.399086006,0.392982463,0.387228164,0.381807162,0.376704809,0.371907647,0.367403308,0.363180434,0.359228592,0.355538214,0.35210053,0.348907511,0.345951827,0.343226794,0.34072634,0.338444969,0.336377728,0.33452018,0.332868379,0.33141885,0.330168567,0.32911494,0.328255801,0.327589389,0.327114345,0.326829704
1/1/2024 5:08,219.2022331,12.4133556,2.721035268,50.17097092,2,0.194926283,0.195740119,0.198169562,0.202179998,0.207718651,0.214720773,0.223116415,0.232836726,0.243819114,0.256011038,0.269372498,0.28387749,0.299514748,0.316288056,0.334216375,0.353333986,0.373690761,0.395352692,0.418402726,0.442942016,0.46909163,0.496994834,0.526820043,0.558764592,0.593059526,0.629975646,0.669831185,0.713001546,0.759931775,0.811152624,0.86730146,0.929149755,0.997639701,1.073933629,1.159481786,1.256116897,1.366188733,1.492759878,1.639897844,1.813123744,2.020125012,2.271933167,2.584963774,2.984757321,3.513342608,4.245102787,5.325328365,7.081145811,10.43551898,19.39804463,119.7740908,29.56500004,13.33216622,8.677832385,6.47053318,5.182145682,4.337712652,3.741502342,3.298107741,2.955469287,2.682767669,2.460593956,2.276116301,2.120511563,1.987513293,1.872548225,1.772200594,1.683867732,1.605531722,1.535603917,1.472816569,1.416145706,1.364755238,1.317955765,1.275173768,1.235928261,1.199812857,1.166481866,1.135639376,1.107030623,1.080435091,1.055660955,1.032540577,1.010926826,0.990690044,0.971715546,0.95390153,0.937157333,0.921401963,0.906562854,0.892574817,0.87937914,0.866922814,0.855157878,0.844040844,0.833532204,0.823596001,0.814199456,0.80531264,0.796908187,0.788961046,0.781448257,0.774348754,0.767643197,0.761313812,0.755344262,0.74971952,0.744425763,0.739450278,0.734781372,0.7304083,0.726321189,0.722510983,0.718969387,0.715688813,0.71266234,0.709883675,0.707347113,0.705047513,0.702980263,0.701141259,0.699526884,0.698133989,0.696959874,0.696002279,0.695259369,0.694729725,0.694412341
1/1/2024 5:09,222.7178309,19.12600235,4.259701757,50.35671647,1,0.83280871,0.833177145,0.834284226,0.836135299,0.838739346,0.842109092,0.846261163,0.851216289,0.856999565,0.863640777,0.871174788,0.879642015,0.889088987,0.899569017,0.911142995,0.923880333,0.937860089,0.953172299,0.969919576,0.988219021,1.008204527,1.030029558,1.05387054,1.079930989,1.108446613,1.139691615,1.173986584,1.211708415,1.253302933,1.299301084,1.350339945,1.407190312,1.470793376,1.542310213,1.623189611,1.715262674,1.820877423,1.943094601,2.085979806,2.255052189,2.457997191,2.705844319,3.015007122,3.411024077,3.935921988,4.664082028,5.740792754,7.493178711,10.84420187,19.80345713,120.1763107,29.16589665,12.93610506,8.284740848,6.080340287,4.794782066,3.953110509,3.359595385,2.918831162,2.578759709,2.308563111,2.088833789,1.90674121,1.753463507,1.622735467,1.509985022,1.411797571,1.325571571,1.249290195,1.181365858,1.120531834,1.065765145,1.016230661,0.971239913,0.930220285,0.892691662,0.858248503,0.826545933,0.797288832,0.770223201,0.745129263,0.721815908,0.700116192,0.679883649,0.66098927,0.643318992,0.626771618,0.611257066,0.596694905,0.583013113,0.570147024,0.558038429,0.546634807,0.535888665,0.525756966,0.516200636,0.507184136,0.498675089,0.49064395,0.483063726,0.475909719,0.46915931,0.46279176,0.456788039,0.451130672,0.445803606,0.440792084,0.436082542,0.43166251,0.427520529,0.42364607,0.420029471,0.416661868,0.413535149,0.410641898,0.407975354,0.405529369,0.403298377,0.401277361,0.399461821,0.397847759,0.396431647,0.395210418,0.394181441,0.393342515,0.392691852,0.392228074,0.391950197
1/1/2024 5:10,238.1738165,13.86646452,3.302628777,50.48957651,0,0.481632728,0.482053489,0.483317285,0.48542868,0.488395365,0.492228285,0.496941825,0.502554044,0.509086977,0.516566997,0.525025256,0.534498195,0.545028163,0.556664125,0.569462508,0.583488186,0.598815641,0.615530339,0.633730359,0.653528335,0.675053783,0.698455909,0.72390701,0.751606625,0.781786642,0.814717615,0.850716657,0.890157367,0.933482455,0.981219928,1.034004106,1.092603198,1.157955981,1.231221283,1.3138458,1.4076587,1.515006212,1.638947428,1.783546427,1.954320966,2.15895521,2.408477503,2.719300334,3.11696122,3.643486094,4.37325535,5.451556837,7.205514475,10.55808967,19.51887684,119.8932417,29.44747523,13.21621453,8.563402777,6.357576479,5.070614524,4.227561398,3.632686999,3.190585895,2.849200026,2.577711521,2.356712822,2.173373399,2.018871364,1.88694147,1.773011596,1.673667075,1.586306284,1.508912309,1.439897462,1.37799491,1.322181556,1.271622148,1.225628087,1.18362662,1.145137495,1.109755026,1.077134192,1.046979727,1.019037479,0.99308752,0.968938589,0.946423587,0.925395897,0.905726357,0.887300752,0.870017733,0.85378707,0.838528184,0.824168907,0.810644428,0.797896396,0.785872151,0.774524063,0.76380896,0.753687638,0.744124428,0.735086828,0.726545171,0.718472345,0.710843537,0.703636016,0.696828933,0.690403154,0.684341104,0.678626629,0.673244881,0.668182204,0.663426044,0.658964857,0.654788037,0.650885846,0.647249352,0.643870374,0.640741433,0.637855709,0.635207001,0.632789691,0.630598715,0.628629532,0.626878102,0.625340866,0.624014724,0.622897019,0.621985528,0.621278446,0.620774377,0.620472331
1/1/2024 5:11,216.5123112,13.42320587,2.906289326,49.44072209,0,0.892604568,0.892974404,0.894085686,0.895943761,0.89855761,0.901939956,0.906107423,0.911080739,0.916884998,0.923549982,0.931110551,0.939607119,0.94908621,0.959601132,0.971212772,0.983990535,0.998013474,1.013371619,1.030167574,1.048518435,1.068558086,1.090439984,1.114340543,1.140463272,1.169043866,1.200356521,1.234721809,1.272516618,1.314186756,1.360263156,1.411382883,1.468316713,1.532005823,1.603611271,1.684581827,1.776748576,1.882459518,2.004775375,2.147761722,2.316937686,2.519988683,2.767944196,3.077217743,3.473347775,3.998361064,4.726638753,5.803469364,7.555977409,10.90712482,19.86650646,120.2394885,29.10258834,12.87266423,8.221165535,6.016628586,4.730932116,3.889120499,3.295463559,2.854555817,2.514339203,2.243995859,2.02411827,1.841875968,1.688447152,1.55756668,1.444662557,1.346320254,1.259938307,1.18349997,1.11541774,1.054424977,0.99949879,0.949804143,0.904652658,0.863471818,0.825781607,0.791176586,0.759311985,0.729892794,0.702665123,0.677409309,0.653934359,0.632073447,0.611680231,0.592625824,0.574796292,0.558090564,0.542418691,0.527700375,0.513863731,0.500844229,0.488583799,0.477030062,0.466135665,0.455857715,0.446157284,0.436998976,0.428350559,0.420182635,0.412468356,0.405183171,0.398304603,0.391812059,0.385686652,0.379911048,0.374469332,0.369346886,0.36453028,0.360007177,0.355766246,0.351797084,0.348090149,0.344636697,0.341428726,0.338458929,0.335720647,0.33320783,0.330915004,0.328837234,0.326970102,0.325309679,0.323852505,0.322595569,0.321536292,0.320672515,0.320002488,0.319524857,0.319238661
1/1/2024 5:12,199.9008804,14.82881906,2.964293986,50.7726084,2,0.96190107,0.962274409,0.963396202,0.965271799,0.967910185,0.971324094,0.975530159,0.980549121,0.986406088,0.993130859,1.000758316,1.009328891,1.018889136,1.029492384,1.041199549,1.05408007,1.068213031,1.083688498,1.100609114,1.119092015,1.139271126,1.16129995,1.185354948,1.211639678,1.240389887,1.271879824,1.306430118,1.344417714,1.386288482,1.432573416,1.483909646,1.541068017,1.604989772,1.676836042,1.758055669,1.850479812,1.956456551,2.079046684,2.222315867,2.391783311,2.595134514,2.843399044,3.152990508,3.549447444,4.074796713,4.803419549,5.880604566,7.633476367,10.98499698,19.94476136,120.3181357,29.02353898,12.79320296,8.141282447,5.936313676,4.650175291,3.807911577,3.21379227,2.772411807,2.431712034,2.160875017,1.940493163,1.757735933,1.603781461,1.472364545,1.358913134,1.260012654,1.173061601,1.0960432,1.027369925,0.965775129,0.910235923,0.859917285,0.81413087,0.772304205,0.733957336,0.698684908,0.666142254,0.636034486,0.608107867,0.582142906,0.557948815,0.535359002,0.51422739,0.494425396,0.475839425,0.458368786,0.441923956,0.426425105,0.411800867,0.397987284,0.384926914,0.37256806,0.360864119,0.349773009,0.339256677,0.329280681,0.319813811,0.310827767,0.302296877,0.294197846,0.286509537,0.279212774,0.272290172,0.26572598,0.259505947,0.253617193,0.248048104,0.242788223,0.237828166,0.233159528,0.228774812,0.224667356,0.22083126,0.217261327,0.213953002,0.210902317,0.208105833,0.205560595,0.203264081,0.201214156,0.199409036,0.19784724,0.196527564,0.195449042,0.194610925,0.194012653,0.193653841
1/1/2024 5:13,236.6336177,15.55510427,3.680860598,49.9242612,0,0.992800022,0.993175469,0.994303587,0.996189729,0.998842889,1.002275809,1.006505133,1.011551618,1.017440389,1.024201265,1.03186915,1.040484504,1.050093905,1.060750719,1.072515894,1.085458906,1.099658879,1.115205922,1.132202726,1.150766475,1.171031148,1.193150305,1.217300465,1.24368525,1.272540475,1.304140458,1.338805903,1.376913833,1.418910202,1.46532609,1.516798716,1.574099021,1.63816835,1.710167937,1.791546734,1.884136015,1.990283978,2.113051549,2.256504515,2.426162222,2.629710312,2.878178503,3.187980557,3.584655175,4.110229389,4.839084609,5.916509634,7.669629262,11.02140572,19.98143417,120.3550811,28.98631244,12.75568631,8.10346652,5.898189048,4.611732268,3.769140183,3.174682234,2.732952552,2.391892663,2.120684297,1.899919515,1.716767414,1.562405749,1.430568923,1.316684472,1.217337394,1.129925736,1.052432256,0.983268942,0.921168639,0.86510793,0.814251242,0.767909658,0.725510107,0.686572015,0.650689383,0.61751687,0.586758895,0.558160995,0.531502932,0.506593142,0.483264228,0.461369286,0.440778879,0.42137853,0.403066649,0.385752783,0.369356163,0.35380446,0.339032745,0.324982595,0.311601335,0.298841384,0.286659702,0.275017305,0.263878856,0.253212307,0.242988597,0.233181388,0.223766843,0.214723438,0.206031804,0.197674596,0.189636393,0.181903618,0.174464482,0.167308953,0.160428743,0.153817319,0.147469936,0.141383687,0.135557567,0.129992559,0.124691725,0.119660297,0.114905764,0.110437926,0.106268907,0.102413085,0.098886928,0.09570867,0.092897825,0.090474492,0.088458478,0.086868241,0.085719759,0.085025417
1/1/2024 5:14,223.0921524,18.32794423,4.088820527,50.89976489,1,0.535458678,0.535860229,0.537066531,0.539082553,0.541916651,0.545580689,0.550090196,0.55546459,0.56172745,0.568906856,0.577035798,0.586152662,0.596301817,0.607534299,0.61990863,0.633491776,0.648360293,0.664601679,0.682315985,0.701617748,0.722638302,0.745528582,0.77046251,0.797641155,0.827297824,0.859704388,0.895179169,0.934096875,0.976901221,1.024121125,1.076391727,1.134481965,1.199331264,1.272099023,1.354232438,1.447561106,1.554431629,1.677903411,1.822040792,1.992361743,2.196550601,2.445635841,2.756030051,3.153270812,3.679384096,4.408750308,5.486657289,7.240228929,10.59242659,19.55284462,119.9268487,29.41422082,13.18330455,8.530829178,6.325331331,5.038690011,4.195949826,3.601380797,3.159577619,2.818482362,2.547277284,2.326554961,2.143484991,1.98924562,1.85757173,1.743891331,1.644789883,1.557665892,1.480502568,1.411712346,1.350028514,1.294428095,1.244075953,1.198283603,1.156478405,1.118180213,1.08298345,1.050543199,1.020564293,0.992792681,0.967008528,0.943020668,0.920662092,0.89978627,0.880264125,0.861981527,0.844837204,0.828741005,0.813612426,0.79937937,0.785977098,0.773347326,0.761437459,0.75019993,0.739591628,0.729573407,0.720109656,0.711167926,0.702718602,0.694734623,0.687191223,0.680065717,0.673337302,0.666986884,0.660996928,0.655351321,0.65003525,0.645035095,0.640338333,0.635933453,0.631809879,0.6279579,0.62436861,0.621033853,0.617946175,0.615098775,0.612485474,0.610100671,0.607939319,0.605996892,0.604269366,0.602753192,0.601445282,0.600342988,0.599444096,0.598746806,0.598249728,0.597951875
1/1/2024 5:15,229.7649062,12.73673547,2.926454831,50.9165775,2,0.983601266,0.983976054,0.985102193,0.986985036,0.989633573,0.993060544,0.997282589,1.002320459,1.008199275,1.014948847,1.022604072,1.031205401,1.040799403,1.051439431,1.063186424,1.076109843,1.090288799,1.105813386,1.122786279,1.141324644,1.161562442,1.183653213,1.207773457,1.234126772,1.26294895,1.294514284,1.329143453,1.367213452,1.409170204,1.455544761,1.50697431,1.564229757,1.62825241,1.700203468,1.781531843,1.874068768,1.980162398,2.102873613,2.246268153,2.415865313,2.619350685,2.867753931,3.177488757,3.574093802,4.099596036,4.828376804,5.905724835,7.658764853,11.01045901,19.97040239,120.3439614,28.99752301,12.76699077,8.11486801,5.909690795,4.623337609,3.780852566,3.186505223,2.744889836,2.403948059,2.132861757,1.912223135,1.72920144,1.574974584,1.443277136,1.329536808,1.230338782,1.143081298,1.065747319,0.996749048,0.934819558,0.878935672,0.828262069,0.782110098,0.739906971,0.701172412,0.665500733,0.632546929,0.602015767,0.573653155,0.547239247,0.522582891,0.499517131,0.477895523,0.457589117,0.438483954,0.420478987,0.403484339,0.387419846,0.372213816,0.357801993,0.344126658,0.331135875,0.318782838,0.307025313,0.295825157,0.285147901,0.274962393,0.265240487,0.255956777,0.247088359,0.238614635,0.230517137,0.222779377,0.215386716,0.208326252,0.201586723,0.195158425,0.189033134,0.183204043,0.1776657,0.172413953,0.167445891,0.162759788,0.158355034,0.154232069,0.150392294,0.146837977,0.143572136,0.14059841,0.137920907,0.135544039,0.133472337,0.131710263,0.130262014,0.129131333,0.128321338,0.127834371
1/1/2024 5:16,234.253646,10.89840126,2.552990231,50.08765553,0,0.812917666,0.81328603,0.814392896,0.81624361,0.818847155,0.822216257,0.826367541,0.831321737,0.837103942,0.843743941,0.851276599,0.859742332,0.869187672,0.87966593,0.891237999,0.903973293,0.917950868,0.933260762,0.95000559,0.968302454,0.988285248,1.010107438,1.03394545,1.060002804,1.088515206,1.119756864,1.154048366,1.191766611,1.233357425,1.279351755,1.330386682,1.387233002,1.450831908,1.52234448,1.603219507,1.695288095,1.800898269,1.923110773,2.065991208,2.235058726,2.437998773,2.685840857,2.99499853,3.391010272,3.91590289,4.64405756,5.720762841,7.473143281,10.82416085,19.78341047,120.1562583,29.1859548,12.95616904,8.304810701,6.100416068,4.814863822,3.973198281,3.379689213,2.93893108,2.59886575,2.328675303,2.108952157,1.926865775,1.773594286,1.642872474,1.530128267,1.431947061,1.345727307,1.269452177,1.20153408,1.140706288,1.085945818,1.036417537,0.991432971,0.950419502,0.912897008,0.878459947,0.846763439,0.817512361,0.79045271,0.765364703,0.742057229,0.720363339,0.700136563,0.681247889,0.66358325,0.647041445,0.631532388,0.616975645,0.603299191,0.590438355,0.578334925,0.566936377,0.556195214,0.546068396,0.536516845,0.52750502,0.519000539,0.510973855,0.503397972,0.49624819,0.489501885,0.483138316,0.47713845,0.471484811,0.46616134,0.46115328,0.456447064,0.45203022,0.447891286,0.444019732,0.440405891,0.437040901,0.433916646,0.431025708,0.428361325,0.425917347,0.423688207,0.421668886,0.419854885,0.418242201,0.416827308,0.415607137,0.414579057,0.413740865,0.413090775,0.412627405,0.412349774
1/1/2024 5:17,235.0036413,13.18844274,3.099332067,50.27805532,2,0.997737482,0.998113294,0.999242507,1.001130474,1.003786191,1.007222401,1.011455752,1.016507002,1.022401282,1.029168413,1.036843304,1.045466421,1.055084346,1.065750453,1.077525697,1.09047956,1.104691175,1.120250661,1.137260718,1.155838538,1.176118114,1.198253014,1.222419773,1.248822024,1.277695596,1.309314822,1.344000422,1.382129434,1.42414783,1.470586708,1.522083307,1.579408588,1.643503917,1.71553055,1.796937463,1.889555955,1.99573425,2.118533301,2.262018924,2.431710494,2.635293687,2.883798253,3.19363799,3.590351634,4.115966257,4.84486331,5.922331635,7.675496073,11.0273189,19.98739533,120.3610919,28.98025029,12.74957103,8.097296279,5.891961944,4.605446333,3.762793379,3.168272446,2.726477586,2.385350239,2.114072048,1.893234979,1.710008029,1.555568847,1.423651725,1.309684081,1.210250786,1.122749754,1.045163603,0.975904168,0.913704135,0.857539917,0.806575758,0.760122548,0.717607009,0.678548347,0.642540325,0.609237352,0.578343574,0.54960424,0.522798799,0.497735353,0.474246147,0.452183889,0.431418724,0.411835728,0.393332823,0.375819033,0.359213018,0.343441837,0.328439892,0.314148036,0.300512805,0.287485763,0.275022935,0.263084323,0.251633477,0.24063714,0.230064926,0.21988905,0.210084094,0.200626805,0.191495924,0.182672045,0.174137498,0.165876261,0.157873893,0.150117502,0.142595736,0.135298808,0.128218563,0.121348587,0.11468437,0.108223545,0.101966203,0.095915323,0.09007733,0.084462818,0.079087467,0.073973167,0.069149349,0.064654423,0.060537119,0.056857277,0.053685298,0.051099198,0.049178178,0.047992506
1/1/2024 5:18,226.5065573,16.11768307,3.650760904,49.79287734,0,0.694817199,0.695190342,0.696311539,0.698186112,0.700823006,0.704234895,0.708438336,0.713453978,0.719306821,0.72602654,0.733647879,0.742211117,0.751762636,0.76235559,0.7740507,0.786917196,0.801033945,0.816490784,0.833390117,0.851848829,0.87200059,0.893998635,0.918019153,0.944265421,0.9729729,1.004415548,1.038913699,1.076843997,1.118652011,1.164868429,1.216130074,1.273207481,1.337041587,1.408793213,1.489910892,1.582225477,1.68808474,1.810549176,1.953684141,2.123008545,2.326207593,2.574310561,2.883730768,3.28000647,3.80516425,4.53358507,5.610557276,7.363205209,10.71449064,19.67400828,120.0471241,29.29482117,13.06476799,8.413142793,6.208482035,4.922664558,4.080734842,3.486962807,3.045943063,2.705617624,2.435168706,2.215188861,2.032847681,1.879323419,1.748350978,1.635358401,1.536931192,1.450467909,1.373951827,1.305795449,1.244732142,1.189739013,1.139981012,1.09476975,1.053532684,1.015789769,0.981135533,0.949225165,0.919763606,0.892496915,0.867205369,0.843697913,0.82180765,0.801388163,0.782310487,0.764460602,0.74773735,0.732050686,0.717320217,0.703473954,0.690447261,0.678181961,0.666625561,0.655730594,0.645454048,0.635756872,0.62660355,0.617961725,0.609801872,0.602097015,0.594822475,0.587955647,0.581475807,0.575363939,0.569602582,0.564175692,0.559068527,0.55426753,0.549760243,0.545535213,0.541581922,0.537890713,0.534452732,0.531259871,0.528304721,0.525580524,0.52308114,0.520801006,0.518735107,0.516878951,0.515228538,0.513780347,0.51253131,0.511478801,0.510620618,0.509954977,0.509480499,0.509196203
1/1/2024 5:19,233.1588467,15.68718764,3.657606579,50.3489998,0,0.073288645,0.075328879,0.081161431,0.09010426,0.101414969,0.114491484,0.128911948,0.144403147,0.160797898,0.178001245,0.195967448,0.214685205,0.234168414,0.254450509,0.275581126,0.297624302,0.320657757,0.344772968,0.370075897,0.39668829,0.424749549,0.454419206,0.485880087,0.519342287,0.555048151,0.593278499,0.634360453,0.678677321,0.726681182,0.778909069,0.836003959,0.898742349,0.96807094,1.045156121,1.131451792,1.228793981,1.339535441,1.466741466,1.614482023,1.788280462,1.995826258,2.24815279,2.561677326,2.961941913,3.490976784,4.223166407,5.3038025,7.060012649,10.41476174,19.37764748,119.7540388,29.58472102,13.35156954,8.696930728,6.489338544,5.200669464,4.35596568,3.759494911,3.315849651,2.972969872,2.700035828,2.477638181,2.292944702,2.137131891,2.003932962,1.888774333,1.78823994,1.699726833,1.621216832,1.551121041,1.488171475,1.431343942,1.379802139,1.332856469,1.289933226,1.250551243,1.214303969,1.180845552,1.149879929,1.121152193,1.094441691,1.06955647,1.04632877,1.024611342,1.004274419,0.98520321,0.967295814,0.950461472,0.934619102,0.919696052,0.905627053,0.892353313,0.879821751,0.867984335,0.856797511,0.846221706,0.836220904,0.826762267,0.817815813,0.809354124,0.801352099,0.793786731,0.786636912,0.779883257,0.773507954,0.767494628,0.761828216,0.756494862,0.751481821,0.746777372,0.742370738,0.738252022,0.734412145,0.730842786,0.727536337,0.724485858,0.721685036,0.719128151,0.716810045,0.714726093,0.712872179,0.711244674,0.709840418,0.708656705,0.707691267,0.706942262,0.706408268,0.706088275
